id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,number_of_listings
1.12135E+18,2-Bed Ensuite Room Near Finch Subway Station,107721016,Daniel,,Newtonbrook East,43.78660722,-79.40857044,Private room,80,28,2,2024-08-17,0.51,8,311,2,,8
1.12142E+18,Lakefront Sunrise View 35thfloor,91728361,Somayeh,,Mimico (includes Humber Bay Shores),43.6215812,-79.4826669,Entire home/apt,150,28,0,,,2,180,0,,2
1.12161E+18,Downtown 2 bedroom Gem with Free Parking,157573442,Nagrup,,Waterfront Communities-The Island,43.6398431,-79.3979199,Entire home/apt,275,2,27,2024-09-29,3.75,1,253,27,STR-2312-GFSHHS,1
1.12168E+18,@Cozy Bedroom Downtown Toronto,509645704,Kai,,Kensington-Chinatown,43.65438385,-79.40664151,Private room,39,28,0,,,17,89,0,,17
1.12173E+18,Cozy Modern Queen Bedroom,119546193,Aisha,,Downsview-Roding-CFB,43.7302966,-79.4653579,Private room,,1,2,2024-05-28,0.32,4,0,2,STR-2303-GVVHHV,4
1.12175E+18,Modern 2 Bedroom Apartment - Near Leslieville!,558047361,Jawahir,,Greenwood-Coxwell,43.6708111,-79.32225226,Entire home/apt,145,1,14,2024-10-13,2.36,2,183,14,STR-2401-JFMRVZ,2
1.12175E+18,Modern luxurious 2 Bedroom With Den,569247357,Hossein,,Willowdale West,43.77676,-79.41739,Entire home/apt,190,28,2,2024-08-15,0.38,1,141,2,,1
1.12175E+18,Family home 3-bed 2-bath,61169688,Quan,,Mount Pleasant East,43.70027,-79.38098,Entire home/apt,175,30,1,2024-09-13,0.54,1,364,1,,1
1.12177E+18,"Modern & stylish, work-friendly and steps to lake",35090094,Manny,,Mimico (includes Humber Bay Shores),43.60532049,-79.4923279,Private room,91,28,29,2024-10-20,4.18,2,180,29,STR-2310-FLFHHP,2
1.12178E+18,Cosy Eco-Home in Toronto,3710345,Elif,,Danforth East York,43.68892626,-79.32106148,Entire home/apt,,4,3,2024-08-13,0.82,1,38,3,STR-2403-FGFPHP,1
1.12179E+18,House in Scarborough,569258464,Alim,,Clairlea-Birchmount,43.70232,-79.27381,Entire home/apt,196,2,5,2024-10-21,0.9,1,254,5,STR-2402-HZMVHZ,1
1.12182E+18,Spacious 2BR Unit in Great neighborhood,558047361,Jawahir,,Greenwood-Coxwell,43.67179,-79.32295,Entire home/apt,132,28,0,,,2,127,0,,2
1.12188E+18,Comfy Private Studio Unit with Smart TV,508046575,Jeffrey,,Parkwoods-Donalda,43.74236,-79.32983,Entire home/apt,77,28,2,2024-10-18,0.67,44,75,2,,44
1.12191E+18,Luxury + Peaceful:  Roncesvalles 1 bedroom,690627,Susan,,Roncesvalles,43.65051,-79.44643,Entire home/apt,,28,0,,,1,0,0,,1
1.12202E+18,Your own place in Downtown in TO,478853052,Gina,,Kensington-Chinatown,43.65377665,-79.39832406,Entire home/apt,96,28,0,,,3,240,0,,3
1.12205E+18,Large Private Unit with Smart TV & Shared Laundry,508046575,Jeffrey,,Parkwoods-Donalda,43.74198,-79.32926,Entire home/apt,77,28,3,2024-09-22,0.48,44,67,3,,44
1.12207E+18,Cozy Bedroom with Queen Bed and Fast Internet,508046575,Jeffrey,,Parkwoods-Donalda,43.74201,-79.32983,Private room,67,28,2,2024-07-12,0.4,44,35,2,,44
1.1221E+18,Cozy home-stay in a friendly Toronto area,569336080,Usman,,Dovercourt-Wallace Emerson-Junction,43.6655464,-79.4247291,Private room,73,2,18,2024-10-24,3.2,3,160,18,STR-2309-GFZKVS,3
1.12212E+18,Comfy Room for Single Traveler with Private Bath,508046575,Jeffrey,,Parkwoods-Donalda,43.74395502,-79.32870043,Private room,57,28,1,2024-05-03,0.16,44,90,1,,44
1.12213E+18,Cozy Room for Solo Traveler with Private Bathroom,508046575,Jeffrey,,Parkwoods-Donalda,43.74265,-79.33004,Private room,57,28,2,2024-07-20,0.33,44,63,2,,44
1.12214E+18,Warm 2Bedroom Downtown Toronto,508383778,Suzan,,Moss Park,43.65689,-79.3735,Entire home/apt,209,3,20,2024-10-14,3.23,2,31,20,STR-2303-JBBHHZ,2
1.12239E+18,"Cozy Liberty Village Stay | Full Kitchen, Laundry",569389504,Vanessa,,Niagara,43.63922307,-79.41581341,Entire home/apt,326,2,22,2024-09-15,3.28,1,245,22,STR-2403-GBFPHR,1
1.12241E+18,Beautiful Room in central Toronto Yonge & Sheppard,473073572,Quang,,Willowdale East,43.76978977,-79.40939064,Private room,,2,1,2024-05-15,0.17,3,48,1,STR-2403-HGTVHW,3
1.12253E+18,Tucked in Toronto,548274898,Kane,,Annex,43.66548939,-79.41138825,Entire home/apt,302,28,1,2024-05-10,0.16,2,270,1,STR-2310-HRBVHX,2
1.12257E+18,Executive 2BR home w/ large rooftop terrace,20705796,Drew,,Kensington-Chinatown,43.65094434,-79.40373151,Entire home/apt,165,28,2,2024-10-31,0.68,1,248,2,,1
1.1226E+18,"bright, sun-filled room",554894823,Yaru,,L'Amoreaux,43.7780781,-79.3203817,Private room,50,1,27,2024-11-03,3.93,3,254,27,STR-2402-GYTRVV,3
1.12273E+18,Cozy Room close to Subway - High Park,174969996,Sarah,,High Park North,43.65572,-79.46124,Private room,51,28,0,,,12,310,0,,12
1.12282E+18,A rural lifestyle in Toronto,569492956,Bo,,Weston,43.70375104,-79.50987199,Private room,50,2,28,2024-10-04,4.26,2,257,28,STR-2403-GKTVHT,2
1.12309E+18,4 Bedroom Port Union Paradise,80886198,Neil,,Rouge,43.79702721,-79.15402365,Entire home/apt,300,4,6,2024-10-06,1.29,1,254,6,STR-2312-GKMPHS,1
1.12318E+18,Apple Room,157994482,Wen Hui,,Newtonbrook West,43.7805354,-79.4349121,Private room,33,28,0,,,2,332,0,,2
1.12325E+18,"Luxury Condo w/ Lake View, King Bed, Pool, Gym",569587817,Manuel,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,289,2,29,2024-10-23,4.68,1,76,29,STR-2403-HWSPHY,1
1.12332E+18,Beaches - Studio Apartment with Backyard,546320604,Ralph,,The Beaches,43.67214,-79.28824,Private room,194,2,36,2024-10-27,5.14,1,118,36,STR-2403-GRJBHT,1
1.12336E+18,2 Floor 2 Bedroom Spacious Apartment,2869951,Joshua,,Roncesvalles,43.6465375,-79.4423071,Entire home/apt,,1,0,,,2,55,0,STR-2403-GYQBHV,2
1.12337E+18,Downtown Toronto Urban Oasis,568968032,Ashish,,Church-Yonge Corridor,43.65846796,-79.37556441,Entire home/apt,237,1,12,2024-10-12,1.64,1,36,12,STR-2403-HXXHHY,1
1.1234E+18,High Park/Junction/Bloor West!,160277531,Caroline,,High Park North,43.6582988,-79.4657795,Entire home/apt,127,1,15,2024-10-24,7.89,1,132,15,STR-2403-HGWBHW,1
1.12341E+18,Stunning unit lake view w/2 real beds+sofabed,544467930,Hamad,,Waterfront Communities-The Island,43.63889,-79.39694,Entire home/apt,242,1,14,2024-10-17,4.12,1,248,14,STR-2310-GJZPHS,1
1.12344E+18,Bachelor Apartment,569635785,Jolanta,,Elms-Old Rexdale,43.7201964,-79.5527706,Entire home/apt,110,1,36,2024-11-04,5.22,1,78,36,STR-2404-FWTVHR,1
1.12369E+18,Indigo - Bright private room near Line 1,456038731,Van An,,York University Heights,43.7594495,-79.4912758,Private room,55,1,10,2024-09-28,1.46,5,86,10,STR-2403-GGQBHS,5
1.12383E+18,Beautiful room,310223515,Miwa,,Downsview-Roding-CFB,43.72639634,-79.51940717,Private room,36,28,0,,,4,247,0,,4
1.12386E+18,Modern Stylish Wychwood Suite,80458588,Krista,,Wychwood,43.68088435,-79.42199013,Private room,119,1,34,2024-10-27,6.14,3,237,34,STR-2402-GTZRVV,3
1.12391E+18,Toronto Vacation 3bdrs/Subway/Parks/Parking,79337978,Lu,,Playter Estates-Danforth,43.67769,-79.35742,Entire home/apt,282,2,21,2024-10-20,3,15,159,21,STR-2401-GRBXVT,15
1.12391E+18,Bright Cozy Private Room in Downtown Toronto,470730081,Arunabahen,,Weston-Pellam Park,43.67104397,-79.46289757,Private room,75,1,4,2024-09-01,0.56,2,123,4,STR-2206-JDVXVM,2
1.12392E+18,"Big House Motel, Room #204 private bathroom",587126249,Qian,,Hillcrest Village,43.80406155,-79.34906894,Private room,49,1,5,2024-10-09,0.68,14,159,5,STR-2312-GVSKVV,14
1.12397E+18,Comfortable Room central Toronto Yonge & Sheppard,473073572,Quang,,Willowdale East,43.76970317,-79.41162826,Private room,86,2,6,2024-10-10,0.94,3,68,6,STR-2403-HGTVHW,3
1.12399E+18,Garden Studio in the Junction,9932574,Phillip,,Dovercourt-Wallace Emerson-Junction,43.66672066,-79.45462049,Private room,150,2,14,2024-11-06,2.84,1,172,14,STR-2308-JGGHHZ,1
1.12405E+18,Cozy Bachelor apartment,485918066,Sayanthan,,South Parkdale,43.6389547,-79.4282752,Entire home/apt,76,28,2,2024-08-16,0.34,2,52,2,STR-2302-JDCKVZ,2
1.12413E+18,优惠长租房每月1100 Thanksgiving Offer,563269400,Lichun,,Newtonbrook West,43.78536,-79.43031,Private room,39,28,0,,,3,283,0,,3
1.12421E+18,2 queen beds Apartment in Downtown toronto,569787473,Guangyu,,Waterfront Communities-The Island,43.6475172,-79.3927031,Entire home/apt,261,1,41,2024-10-19,5.72,1,175,41,STR-2402-FWVXVR,1
1.12463E+18,Brand New Downtown Condo in Toronto,509627943,Gurneet,,Waterfront Communities-The Island,43.65028632,-79.36770368,Entire home/apt,125,28,1,2024-08-31,0.43,1,184,1,,1
1.12469E+18,Modern 2BD + 2 Bath by CN Tower.,569880759,Adeoluwatola,,Waterfront Communities-The Island,43.63903,-79.39697,Entire home/apt,414,28,11,2024-08-25,2.09,1,48,11,STR-2310-FXLDVR,1
1.12471E+18,Chic & Lux CN Tower Condo,565159835,Gholamabbas,,Waterfront Communities-The Island,43.64503584,-79.38892125,Entire home/apt,311,1,44,2024-11-03,6.11,1,274,44,STR-2402-FJXDVP,1
1.12479E+18,Modern Chic at Yonge & Eglinton,87976451,Angela,,Yonge-Eglinton,43.70717,-79.39853,Entire home/apt,321,7,0,,,1,269,0,STR-2403-GCCBHR,1
1.12483E+18,New 1bed 1 bath private walk out Basement,491436062,Darryl,,Newtonbrook West,43.78174,-79.44246,Entire home/apt,90,28,0,,,24,243,0,,24
1.12483E+18,Newly renovated 3 bed 1 bath on 2nd floor of house,491436062,Darryl,,Newtonbrook West,43.78169,-79.44116,Entire home/apt,210,28,0,,,24,270,0,,24
1.12485E+18,Luxury Full unit 1+1 Furnish Condo w Skyline View,524985699,Afshin,,Henry Farm,43.7735266,-79.329593,Entire home/apt,130,28,3,2024-10-29,0.59,2,122,3,,2
1.12493E+18,Spacious and bright!,11127708,Ruth,,High Park North,43.65826068,-79.46204285,Entire home/apt,,30,1,2024-10-31,1,1,0,1,,1
1.12496E+18,"20% OFF ~ Spacious Suite w/ Patio, BBQ +Parking",569950673,Shawn,,Newtonbrook West,43.78203,-79.43197,Entire home/apt,200,3,13,2024-09-28,2.1,2,168,13,STR-2205-FGLKVB,2
1.12498E+18,"Spacious And Sun Filled, Modern",569953782,Theo,,Waterfront Communities-The Island,43.63988,-79.39787,Entire home/apt,373,1,53,2024-10-27,8.2,1,318,53,STR-2312-GDMPHS,1
1.125E+18,"Best family home, spacious 3 bed+2 bath",8133815,Juliana,,Dovercourt-Wallace Emerson-Junction,43.67080295,-79.43386402,Entire home/apt,313,28,14,2024-10-14,2.9,1,66,14,STR-2311-GWMPHV,1
1.12504E+18,A Cozy Home Away From Home in Downtown Toronto,490141915,Josette,,Annex,43.67138272,-79.40161031,Entire home/apt,127,28,0,,,1,211,0,,1
1.12523E+18,"Luxe B&W Room w/King bed, En-suite bathroom & TV",219980790,Nancy,,Maple Leaf,43.72147,-79.47611,Private room,99,1,5,2024-09-01,1.01,2,83,5,STR-2109-JDHPHM,2
1.12524E+18,Get Cozy in the Heart of Toronto,135723090,Elion,,Bay Street Corridor,43.64996,-79.38701,Entire home/apt,285,28,53,2024-10-22,7.68,1,365,53,STR-2404-GXKHHV,1
1.12525E+18,Comfortable Suite In An Amazing Location,52345661,Mahlegha,,Bedford Park-Nortown,43.71809323,-79.42809988,Entire home/apt,141,2,26,2024-11-06,7.36,1,316,26,STR-2407-JDJHPZ,1
1.12533E+18,Queen St West Dreams,21426480,Shahriyar,,Kensington-Chinatown,43.65023,-79.39253,Entire home/apt,464,1,11,2024-09-30,1.7,2,356,11,STR-2402-FJVXVP,2
1.12534E+18,Low Rate-2 Bed/2 Bth-Move-In-Ready Condo-300 Front,169697179,DelSuites,,Waterfront Communities-The Island,43.64448163,-79.38845976,Entire home/apt,135,30,0,,,31,58,0,,31
1.12913E+18,Downtown Oasis - 2 Bedroom + Rooftop Patio,409646154,Daniel,,Church-Yonge Corridor,43.6608393,-79.3775173,Entire home/apt,135,28,2,2024-08-24,0.44,2,229,2,,2
1.12919E+18,"In basement, beside fridge, Room 5, love",503111777,Zhiguang,,Wexford/Maryvale,43.7476073,-79.2906027,Private room,59,1,13,2024-10-23,1.98,3,90,13,STR-2310-GJHVHS,3
1.11825E+18,Yorkville Modern Chic Condo,568433889,Adrian,,Annex,43.67143,-79.39358,Entire home/apt,231,1,11,2024-09-21,1.69,1,182,11,STR-2402-HPTVHX,1
1.11834E+18,Perfectly-located city house,2377994,Leah,,Dovercourt-Wallace Emerson-Junction,43.66273,-79.42985,Entire home/apt,350,2,0,,,1,12,0,STR-2403-FGTVHP,1
1.11841E+18,Central Charm: 3 Spacious Suites + 3 Private Baths,538628012,Uyen Dinh,,Bendale,43.764745,-79.2528914,Entire home/apt,280,2,3,2024-10-17,0.48,4,217,3,STR-2403-FZQBHR,4
1.11846E+18,Super comfortable Bedroom with Private Bath,538628012,Uyen Dinh,,Bendale,43.764745,-79.2528914,Private room,85,1,10,2024-10-26,1.4,4,270,10,STR-2403-FZQBHR,4
1.11848E+18,Spacious Room & Private Bath near City Centre,538628012,Uyen Dinh,,Bendale,43.76403276,-79.25408338,Private room,85,1,17,2024-09-02,2.45,4,268,17,STR-2403-FZQBHR,4
1.11849E+18,Peaceful Suite with Private Bath,538628012,Uyen Dinh,,Bendale,43.76365743,-79.25358965,Private room,82,1,5,2024-09-08,1.11,4,217,5,STR-2403-FZQBHR,4
1.11878E+18,The Western Saloon,203561104,Darya,,Junction Area,43.66457188,-79.47738839,Entire home/apt,475,28,0,,,4,269,0,,4
1.11879E+18,Cozy Suite in Heart of Downtown Toronto,548840838,Jiayu,,Bay Street Corridor,43.66115,-79.38686,Entire home/apt,258,1,23,2024-10-26,3.35,1,43,23,STR-2310-HTMPHY,1
1.11884E+18,"Big House Motel, Big Room #204 ensuite washroom",587126249,Qian,,Newtonbrook East,43.78731855,-79.39825914,Private room,59,1,23,2024-10-21,3.17,14,72,23,STR-2401-FLHXVP,14
1.1189E+18,Very nice comfy place,66551475,Noor,,Waterfront Communities-The Island,43.64036,-79.37819,Private room,91,1,19,2024-10-20,2.63,2,42,19,STR-2302-HSJKVY,2
1.11892E+18,The Prada House on King St.,546067192,Spirit Host,,Waterfront Communities-The Island,43.644001,-79.4015398,Entire home/apt,128,28,1,2024-06-29,0.23,4,54,1,,4
1.11892E+18,LakeView 5 Queen bed /3bedroom/1500sf sleeps 10+2,568572155,Pablo Antonio,,Waterfront Communities-The Island,43.64129644,-79.39700996,Entire home/apt,619,1,19,2024-10-17,4.04,1,46,19,STR-2403-FDWBHP,1
1.11893E+18,"Big House Motel, Big Room #203 ensuite washroom",587126249,Qian,,Newtonbrook East,43.78877588,-79.39988608,Private room,75,1,23,2024-09-16,3.73,14,76,23,STR-2401-FLHXVP,14
1.11893E+18,"Big House Motel, Big Room #205 ensuite washroom",587126249,Qian,,Newtonbrook East,43.78949534,-79.40007425,Private room,75,1,32,2024-10-14,4.29,14,86,32,STR-2401-FLHXVP,14
1.11895E+18,Exquisite Luxury Estate - Steps to Downtown,568119277,Zohreh,,Junction Area,43.66302,-79.47599,Entire home/apt,286,2,17,2024-11-06,2.39,1,282,17,STR-2403-HBKHHW,1
1.119E+18,Church & Wellesley ApartHotel,471332401,Mila,,Church-Yonge Corridor,43.66814768,-79.38186994,Entire home/apt,249,28,0,,,16,90,0,,16
1.11903E+18,Long term - Lux Walkout Apt near 401 & Rouge Beach,565600940,Richard,,Rouge,43.79055685,-79.13495178,Entire home/apt,150,28,1,2024-06-24,0.22,2,266,1,,2
1.11904E+18,Come and Relax in this cozy entire home,555131614,Antonio,,Little Portugal,43.64854,-79.43081,Entire home/apt,150,28,0,,,5,190,0,,5
1.11905E+18,Luxurious 1 bedroom condo in front of CN Tower,554448636,Rishi,,Waterfront Communities-The Island,43.64149,-79.38234,Entire home/apt,139,1,26,2024-09-22,4.7,1,12,26,STR-2401-GVXDVV,1
1.1191E+18,Downtown Toronto 4 bedroom  apt. with big patio,332440403,Q,,Little Portugal,43.64802709,-79.43481512,Entire home/apt,120,330,0,,,1,364,0,,1
1.11912E+18,"35% OFF! Parking, En-suite Bath w. Sunshine",568142369,Zhenyu,,Milliken,43.81993,-79.27284,Private room,70,28,13,2024-10-19,1.78,3,35,13,STR-2402-HPSPHX,3
1.11912E+18,35% OFF! Sunshine w. En-suite Private Bathroom,568142369,Zhenyu,,Milliken,43.81984,-79.27126,Private room,45,28,13,2024-11-02,1.88,3,35,13,STR-2402-HPSPHX,3
1.11917E+18,Bright Bsmt Apt. / Sep Entrance,153695098,Ronald,,Clairlea-Birchmount,43.7022,-79.27644,Entire home/apt,118,1,7,2024-09-09,1.69,1,264,7,STR-2308-FHQVHP,1
1.11931E+18,SuperHost Repost: King Size Private Bedroom #3,228311136,Kuinai,,Glenfield-Jane Heights,43.74419967,-79.51931349,Private room,53,1,34,2024-09-29,4.59,6,9,34,STR-2401-FRDDVQ,6
1.11947E+18,stylish Room in Downsview Park,567982954,Tyler,,Downsview-Roding-CFB,43.73643,-79.47752,Private room,70,2,1,2024-11-04,1,3,67,1,STR-2402-GCKHHS,3
1.11948E+18,Cozy Nest: Your urban retreat,426448051,Mario,,Church-Yonge Corridor,43.66395268,-79.38226316,Entire home/apt,156,1,1,2024-06-02,0.19,1,5,1,STR-2403-FJRHHP,1
1.11956E+18,Chique Studio - Eaton Centre,424456183,Nicole,,Church-Yonge Corridor,43.65645999,-79.37515822,Entire home/apt,,28,19,2024-10-12,2.57,1,256,19,STR-2303-GPPDVT,1
1.11958E+18,"Private Main Floor Suite, 3 Bed Rooms, York Uni",515377449,Ngoc Han,,Black Creek,43.76496,-79.51109,Private room,218,1,0,,,4,362,0,STR-2406-FTZXVQ,4
1.11962E+18,Modern 1BR Oasis with CN Tower View + Parking,567427430,Stephane,,Niagara,43.63555,-79.40605,Entire home/apt,430,28,67,2024-09-28,9.1,2,215,67,STR-2310-GJKBHS,2
1.11968E+18,"Lake View! 2BR condo, Dundas/Church, Eaton Centre",175695432,Naidan,,Church-Yonge Corridor,43.65722,-79.37532,Entire home/apt,,28,3,2024-10-12,0.88,7,260,3,,7
1.11969E+18,The Applefield House,13972875,Stephanie,,Bendale,43.76480385,-79.26379034,Entire home/apt,129,2,25,2024-09-23,3.55,2,20,25,STR-2206-HHDDVJ,2
1.11975E+18,Bed/breakfast in Downtown!,568777143,Shreya,,University,43.65864517,-79.39987223,Shared room,50,60,0,,,1,269,0,,1
1.11975E+18,Beautiful Condo Downtown Toronto,567954015,Alberto,,Waterfront Communities-The Island,43.63976,-79.39676,Entire home/apt,200,1,30,2024-10-16,4.02,1,14,30,STR-2403-HGSPHW,1
1.11976E+18,"Appartement à Toronto, entre lac et centre-ville",40002627,Severin,,South Riverdale,43.66788264,-79.33463603,Entire home/apt,114,2,17,2024-10-24,3.25,1,51,17,STR-2403-HWRHHY,1
1.11982E+18,Stunning Suite / Downtown Toronto / Free Parking,568543821,Hangyun,,Waterfront Communities-The Island,43.64066,-79.37834,Entire home/apt,228,1,41,2024-10-27,5.64,1,14,41,STR-2311-JDVVHZ,1
1.12019E+18,cosy apartment for rent,568766062,Dail,,Agincourt South-Malvern West,43.77826,-79.28256,Private room,80,29,0,,,1,269,0,,1
1.12026E+18,Luxurious1+1bd Condo *Location*Unique view&access,411877560,Sami,,Willowdale East,43.75734566,-79.40432731,Entire home/apt,115,28,0,,,1,89,0,,1
1.12027E+18,2bedroom+den Condominium,93114779,Mary,,Willowdale West,43.77519166,-79.41452557,Entire home/apt,145,28,1,2024-06-17,0.21,2,269,1,,2
1.12027E+18,1 bedroom unit in a great spot,568889413,Michael,,Kensington-Chinatown,43.65222029,-79.39158587,Entire home/apt,178,1,28,2024-10-21,4.08,1,56,28,STR-2308-GWCVHV,1
1.12036E+18,Brand New Reno Cozy Private Room Near Seneca,367167106,Meng,,Hillcrest Village,43.81140039,-79.35623955,Private room,71,1,25,2024-11-01,3.33,3,171,25,,3
1.1204E+18,Minto Gardens Fully Furnished One Bedroom Plus Den,122372928,Alia,,Willowdale East,43.76091916,-79.40881792,Entire home/apt,200,30,0,,,1,303,0,,1
1.12042E+18,Modern Condo Heart of Yorkville,568939432,Irmin Ali,,Annex,43.67058072,-79.39366334,Entire home/apt,188,1,28,2024-10-27,5.42,1,75,28,STR-2403-FJQBHP,1
1.12043E+18,Midtown Laneway Home Guest Suite,38470660,Brennan,,Lawrence Park North,43.7267386,-79.41183749,Entire home/apt,223,2,17,2024-08-31,2.41,1,224,17,STR-2308-FVFDVR,1
1.1205E+18,Bedroom w/ Bathroom & Full Kitchen,282167073,Gong,,Wexford/Maryvale,43.76669067,-79.30911369,Private room,85,1,8,2024-10-27,1.82,2,148,8,STR-2404-GCTVHS,2
1.12053E+18,Luxe Downtown Private Room w/Premium Amenities,516698903,Pardis,,Bay Street Corridor,43.661106,-79.39150421,Private room,140,28,3,2024-09-24,0.51,3,309,3,,3
1.12054E+18,City Escape: Chic & Spacious 2BR,86885209,Shiwen,,Waterfront Communities-The Island,43.64497165,-79.39278118,Entire home/apt,424,2,9,2024-11-02,1.37,2,166,9,STR-2403-FVZVHR,2
1.12055E+18,Downtown Dream: Toronto Skyline,482664082,Rodrigo Lopez,,Moss Park,43.65117,-79.36789,Entire home/apt,105,180,0,,,19,299,0,,19
1.12057E+18,Luxurious Studio Unit: Fast WIFI & Free Parking,508046575,Jeffrey,,Parkwoods-Donalda,43.74331,-79.33008,Entire home/apt,79,28,4,2024-10-20,0.71,44,70,4,,44
1.12058E+18,Chic and Quiet 1 Bedroom,67256751,Sevil,,Dovercourt-Wallace Emerson-Junction,43.66673,-79.44064,Entire home/apt,,28,1,2024-06-03,0.19,5,0,1,STR-2306-GXKXVV,5
1.12065E+18,Modern Spacious Studio Unit with Free Parking,508046575,Jeffrey,,Parkwoods-Donalda,43.74272272,-79.32787733,Entire home/apt,86,28,2,2024-07-02,0.38,44,67,2,,44
1.12084E+18,3bd 4bth bright home 15min to city center&Airport,527332097,Levente,,Alderwood,43.6102038,-79.5416179,Entire home/apt,350,28,2,2024-08-30,0.61,4,157,2,,4
1.12085E+18,Large suite +parking| 15min to city center&Airport,527332097,Levente,,Alderwood,43.61078225,-79.5426095,Entire home/apt,127,28,2,2024-10-21,1.09,4,317,2,,4
1.12535E+18,Stylish 1BR + Den - 6 can Sleep -  5 Min CN Tower,562178803,Revel,,Waterfront Communities-The Island,43.64021,-79.39707,Entire home/apt,286,1,9,2024-10-20,1.38,1,25,9,STR-2403-HHYPHW,1
1.12539E+18,Beautiful 4BR Home in Little Italy w/ Parking!,570052426,Alessia,,Palmerston-Little Italy,43.65656412,-79.41799034,Entire home/apt,556,1,19,2024-09-22,2.65,1,256,19,STR-2306-HQRXVX,1
1.12539E+18,Charming Condo Near Rogers Centre,505607468,Vy Cong Thuc,,Waterfront Communities-The Island,43.63943595,-79.39641995,Entire home/apt,599,1,60,2024-10-03,8.53,1,215,60,STR-2402-FMYKVQ,1
1.12542E+18,Cozy Suite in Leslieville (parking available),9668373,Kerrie,,South Riverdale,43.67001,-79.33728,Entire home/apt,181,2,45,2024-10-23,6.28,1,309,45,STR-2306-GKJRVS,1
1.12545E+18,Home Sweet Home,570075724,Rosa,,West Hill,43.76777629,-79.18476099,Private room,45,2,6,2024-11-02,1.86,1,298,6,STR-2405-GLSRVT,1
1.12548E+18,2 floor spacious apartment with deck,2869951,Joshua,,Roncesvalles,43.6462,-79.44347,Entire home/apt,298,3,3,2024-10-28,0.52,2,15,3,STR-2403-GYQBHV,2
1.12548E+18,Waterfront/Ent District - 2BDRM + Free Parking,508299873,Mitchelle,,Waterfront Communities-The Island,43.64083,-79.38226,Entire home/apt,246,1,33,2024-11-03,4.76,1,109,33,STR-2403-GTQBHV,1
